candidate_phrase,frequency,source,score,action_code,standard_form
first national bank of chicago,10,NER,,1,first_national_bank_of_chicago
last thursday,10,Gensim,11.4759330310429,3,
khmer rouge,10,NER,,1,khmer_rouge
low power,10,Gensim,24.20366937382297,1,low_power
duty free,10,Gensim,290.9062776304156,1,duty_free
domestic market,10,Gensim,17.88125,1,domestic_market
dollar stood,10,Gensim,48.44297535263112,3,
exchange reserves,10,Gensim,33.14010878323932,1,foreign_exchange_reserves
discount rate,10,Gensim,103.63982863982864,1,discount_rate
export trading,10,Gensim,12.255460694916264,1,export_trading
far less,10,Gensim,15.060927600981431,2,
decided against,10,Gensim,21.057768618314945,2,
death squads,10,Gensim,1413.294673539519,1,death_squads
make sure,10,Gensim,34.74654134544302,2,
court here,10,Gensim,15.64012245324815,3,
faster than,10,Gensim,49.63417209751388,2,
federal bankruptcy,10,Gensim,59.34613997113997,1,federal_bankruptcy_court
ferdinand marcos,10,NER,,1,ferdinand_marcos
financial futures,10,Gensim,28.58414998609953,1,financial_futures
customs agents,10,Gensim,363.63284703801946,1,customs_agents
malcolm baldrige,10,NER,,1,malcolm_baldrige
currency futures,10,Gensim,28.67183142777468,1,currency_futures
first bank,10,NER,,1,first_bank
cross country,10,Gensim,85.0124024598212,1,cross_country
credit lyonnais,10,NER,,1,credit_lyonnais
might take,10,Gensim,11.985974499089254,2,
chinese leaders,10,Gensim,13.398994917573466,1,chinese_leader
edwin meese,10,NER,,1,edwin_meese
jean louis,10,Gensim,2061.497493734336,1,jean_louis_gassée
job security,10,Gensim,69.47107263513514,1,job_security
american depositary,10,Gensim,264.0569823434992,1,american_depositary_receipts
american express,10,NER,,1,american_express
be surprised,10,Gensim,17.321137141352988,2,
her mother,10,Gensim,85.68098958333333,3,
high levels,10,Gensim,26.6996948745415,3,
bank board,10,Gensim,10.435379716322853,1,bank_board
more efficient,10,Gensim,37.05123873873874,3,
auto maker,10,Gensim,217.6025132275132,1,automaker
hu yaobang,10,NER,,1,hu_yaobang
international ltd.,10,Gensim,20.654316492567297,3,
i thought,10,Gensim,11.90564931681334,2,
have risen,10,Gensim,19.15996971814582,2,
are worried,10,Gensim,13.498051282051282,2,
been expecting,10,Gensim,51.00691429988837,2,
be affected,10,Gensim,14.351799345692475,2,
insurance corp.,10,Gensim,20.83744996706693,1,insurance_corporation
las vegas,10,NER,,1,las_vegas
bit more,10,Gensim,15.184933909319154,2,
agriculture department,10,NER,,1,agriculture_department
active trading,10,Gensim,39.72459673524582,1,active_trading
european american bank,9,NER,,1,european_american_bank
rowe pitman,9,Gensim,16247.654320987653,1,rowe_and_pitman
operating officer,9,Gensim,102.40118269530036,1,chief_operating_officer
rowe & pitman,9,NER,,1,rowe_and_pitman
its clients,9,Gensim,10.730207908683244,3,
european community,9,Gensim,120.54039201318922,1,european_economic_community
opposition parties,9,Gensim,135.25796505652622,1,opposition_parties
offered rate,9,Gensim,28.87109512109512,1,london_interbank_offered_rate
first commerce,9,NER,,1,first_commerce_corp
financial sources,9,Gensim,24.540538524651303,1,financial_sources
englewood cliffs,9,NER,,1,englewood_cliffs
roman catholic,9,NER,,1,roman_catholic_church
sin king,9,NER,,1,sin_king
other parts,9,Gensim,10.76091578086672,2,
roebuck co.,9,Gensim,163.54666335280228,1,sears_roebuck
robert k. ryan,9,NER,,1,robert_k_ryan
k. ryan,9,Gensim,3749.4586894586896,1,robert_k_ryan
john glenn,9,NER,,1,john_glenn
operated by,9,Gensim,17.82795990246546,2,
every time,9,Gensim,10.698109219788972,2,
exxon corp.,9,NER,,1,exxon
faced with,9,Gensim,16.40277189221527,2,
securities firm,9,Gensim,23.79683205554752,1,securities_firm
served as,9,Gensim,10.522587351083391,2,
ogata said,9,Gensim,12.092138630600168,1,mr_ogata
olympic games,9,Gensim,66.811859071987,1,olympic_games
robert k.,9,Gensim,903.8873626373628,1,robert_k_ryan
several hundred,9,Gensim,185.7792207792208,2,
olympic officials,9,Gensim,14.37971198181858,1,olympic_officials
several times,9,Gensim,25.434059987631414,3,
james t. mcgroarty,9,NER,,1,james_t_mcgroarty
its lowest,9,Gensim,16.76594985731757,3,
said timothy,9,Gensim,14.107495069033533,1,timothy_f_hurley
finance ministry,9,NER,,1,finance_ministry
senate committee,9,Gensim,25.423741910557325,1,senate_committee
open market,9,Gensim,13.1606,1,open_market
have contributed,9,Gensim,14.833524943080633,2,
industrial policy,9,Gensim,16.77471161812504,1,industrial_policy
real return,9,Gensim,33.717462594794014,1,real_return
rapid growth,9,Gensim,143.67467248908298,1,rapid_growth
georges marchais,9,NER,,1,georges_marchais
pull out,9,Gensim,49.11404687266756,1,pull_out
president walter,9,Gensim,18.86175366182245,1,walter_mondale
gold analyst,9,Gensim,15.763085399449036,1,gold_analyst
goldman sachs,9,Gensim,10123.538461538465,1,goldman_sachs
public opinion,9,Gensim,77.87798094561809,1,public_opinion
public offering,9,Gensim,31.296758697771757,1,initial_public_offering
prof. meselson,9,Gensim,2215.5892255892254,1,matthew_meselson
products including,9,Gensim,14.982468123861567,2,
product liability,9,Gensim,190.48487480098424,1,product_liability
growth rates,9,Gensim,10.98850267602929,1,growth_rate
gulf states,9,Gensim,52.71409116398301,1,gulf_states
private companies,9,Gensim,11.02006296891747,1,private_companies
prince sihanouk,9,Gensim,4985.075757575758,1,norodom_sihanouk
he feels,9,Gensim,13.691558644222964,2,
has grown,9,Gensim,21.29443554520007,2,
price decline,9,Gensim,11.660995924153818,1,price_decline
price cuts,9,Gensim,22.359157322460074,1,price_cuts
general counsel,9,Gensim,148.43898037446425,1,general_counsel
president carter,9,Gensim,11.515596972481076,1,jimmy_carter
industrial countries,9,Gensim,15.712460750486516,1,industrial_countries
gas electric,9,Gensim,116.98311111111111,1,gas_and_electric
richer countries,9,Gensim,267.11183275827074,3,
food industry,9,Gensim,15.114097042779212,1,food_industry
pan am,9,NER,,1,pan_american_world_airways
former chairman,9,Gensim,14.480975330648532,1,former_chairman
reserved for,9,Gensim,12.763650470371449,2,
francoise soares,9,Gensim,6092.87037037037,1,francoise_soares_kemp
francoise soares-kemp,9,NER,,1,francoise_soares_kemp
peacekeeping force,9,Gensim,604.2516069788797,1,peacekeeping_force
fred katzman,9,NER,,1,fred_katzman
house spokesman,9,Gensim,12.291355349671248,1,white_house_spokesman
house senate,9,Gensim,14.471103096410978,1,house_senate_conference_committee
reported net,9,Gensim,37.360472378356896,3,
house budget,9,Gensim,12.03948331381733,1,house_budget_committee
hourly pay,9,Gensim,276.9486531986532,1,hourly_pay
holiday comex,9,Gensim,257.7477477477477,3,
friday contracts,9,Gensim,22.67700525544929,3,
fringe benefits,9,Gensim,946.1250898634077,1,fringe_benefits
petroleum corp.,9,Gensim,53.09690954571129,1,petroleum_corporation
high ranking,9,Gensim,149.5182912974324,3,
reynolds tobacco,9,NER,,1,rj_reynolds_tobacco
morning news,9,Gensim,26.60426942670009,1,morning_news
economic summit,9,Gensim,39.09166518148874,1,economic_summit
bond issue,9,Gensim,39.85645063597819,1,bond_issue
waste management,9,Gensim,139.93195108984582,1,waste_management
was unchanged,9,Gensim,11.536189198902536,2,
was sentenced,9,Gensim,12.280459469799473,2,
banking group,9,Gensim,12.956662137948689,1,banking_group
bankruptcy court,9,Gensim,84.0395913154534,1,federal_bankruptcy_court
warner lambert,9,Gensim,2150.424836601307,1,warner_lambert
bee feces,9,Gensim,5438.264462809918,1,bee_feces
united nations,9,NER,,1,united_nations
under fire,9,Gensim,33.09094566392598,2,
bloc countries,9,Gensim,60.92024255890385,1,soviet_bloc
boeing co.,9,NER,,1,boeing
u.s. ambassador,9,Gensim,10.926828458274867,1,us_ambassador
tokyo stock,9,Gensim,13.89568155421814,1,tokyo_stock_exchange
bonds issued,9,Gensim,81.61612403100776,1,bonds_issued
broadcast group,9,Gensim,39.82268215928347,1,broadcast_group
treasury department,9,Gensim,30.77207257762813,1,treasury_department
brokerage firm,9,Gensim,93.67641825040928,1,brokerage_firm
brothers inc.,9,Gensim,62.17214663643235,1,salomon_brothers
trading volume,9,Gensim,20.71035155635288,1,trading_volume
budget authority,9,Gensim,54.48170226858751,1,budget_authority
traded at,9,Gensim,11.199843413583872,2,
took off,9,Gensim,14.225830162573503,2,
capital gains,9,Gensim,55.8978933061502,1,capital_gains
too far,9,Gensim,11.527903085938526,2,
bank of montreal,9,NER,,1,bank_of_montreal
we feel,9,Gensim,13.104904157331342,2,
wells fargo,9,Gensim,5042.3754789272025,1,wells_fargo
assumption that,9,Gensim,11.004306200091978,2,
abc management,9,NER,,1,abc_news
abc poll,9,Gensim,123.5737089201878,1,abc_poll
air lines,9,Gensim,76.59527412408335,1,airlines
xinhua press,9,Gensim,360.3669222343921,1,xinhua_news_agency
alpine skiing,9,Gensim,4245.354838709677,1,alpine_skiing
would add,9,Gensim,12.214694089694088,2,
an apparent,9,Gensim,15.64335722521366,2,
world airways,9,Gensim,75.76190202060906,1,pan_american_world_airways
an extraordinary,9,Gensim,12.961638843748462,2,
an orderly,9,Gensim,32.40409710937116,2,
wonder if,9,Gensim,48.78632858837486,2,
woman who,9,Gensim,16.468247512982543,2,
witter reynolds,9,Gensim,1827.861111111111,1,dean_witter_reynolds
angeles committee,9,Gensim,30.358938869665515,1,los_angeles_olympic_organizing_committee
another overnight,9,Gensim,92.62809684684684,3,
any longer,9,Gensim,21.37849252761533,2,
apart from,9,Gensim,15.75176540993417,2,
appeals court,9,Gensim,280.1319710515113,1,appeals_court
apple ii,9,NER,,1,apple_ii
wet milling,9,Gensim,3290.15,1,wet_milling
western diplomat,9,Gensim,136.61995224748262,1,western_diplomat
assistant chief,9,Gensim,43.27151969487736,1,assistant_chief
were concerned,9,Gensim,12.911156457246006,2,
capitol hill,9,NER,,1,capitol_hill
cedar rapids,9,NER,,1,cedar_rapids
east germans,9,NER,,1,east_germans
stereo tv,9,Gensim,182.98943270300333,1,stereo_tv
cuban government,9,Gensim,19.24598938301575,1,cuban_government
t. mcgroarty,9,Gensim,3290.15,1,james_t_mcgroarty
current law,9,Gensim,17.213749444110185,1,current_law
surrounded by,9,Gensim,29.713266504109097,2,
super tuesday,9,Gensim,436.3594164456233,1,super_tuesday
summit meeting,9,Gensim,114.73931996512644,1,summit_meeting
data access,9,NER,,1,data_access
suit filed,9,Gensim,193.36761680869824,1,suit_filed
day visit,9,Gensim,21.864367357788414,3,
days ahead,9,Gensim,51.85421591804571,3,
delivery fell,9,Gensim,24.03543055428728,3,
depositary receipts,9,Gensim,5982.090909090909,1,american_depositary_receipts
cents each,9,Gensim,20.77114898989899,3,
state university,9,Gensim,13.263524953640248,1,state_university
determine whether,9,Gensim,140.06598552575565,2,
state regulators,9,Gensim,29.32920306650027,1,state_regulators
standard oil,9,Gensim,16.61817814480895,1,standard_oil
discussions with,9,Gensim,10.310313760821026,2,
special interest,9,Gensim,10.499668908515035,1,special_interest
drexel burnham,9,Gensim,16247.654320987653,1,drexel_burnham_lambert
dutch shell,9,Gensim,1334.7464503042595,1,royal_dutch_shell
each side,9,Gensim,33.71055327868852,2,
south dakota,9,NER,,1,south_dakota
south africa's,9,NER,,1,south_africa
critics say,9,Gensim,31.05966204097045,2,
tass said,9,Gensim,17.819993771410775,1,tass_news_agency
court ruled,9,Gensim,82.66189309716725,2,
tax liability,9,Gensim,51.75022610200149,1,tax_liability
chase manhattan,9,Gensim,3133.476190476191,1,chase_manhattan_bank
chicago mercantile,9,Gensim,336.93292370711725,1,chicago_mercantile_exchange
chief operating,9,Gensim,38.12014830263006,1,chief_operating_officer
chinese authorities,9,Gensim,23.00160794183445,1,chinese_authorities
thus far,9,Gensim,36.03767901640242,2,
chinese press,9,Gensim,13.302134713350044,1,chinese_press
claimed responsibility,9,Gensim,731.1444444444444,1,claimed_responsibility
cliffs n.j.,9,Gensim,3427.239583333333,1,englewood_cliffs_nj
coal miners,9,Gensim,602.5915750915751,1,coal_miners
come under,9,Gensim,10.85168663472876,2,
communist countries,9,Gensim,12.535934389377328,1,communist_countries
strait of hormuz,9,NER,,1,strait_of_hormuz
concentrate on,9,Gensim,17.598149336756524,2,
conclude that,9,Gensim,12.69727638472151,2,
conferees also,9,Gensim,26.803120099386977,2,
consecutive year,9,Gensim,31.65127465127465,3,
london stock exchange,9,NER,,1,london_stock_exchange
finance ministry,9,NER,,1,finance_ministry
corporate tax,9,Gensim,19.210311204530857,1,corporate_tax
tell you,9,Gensim,24.00430452704921,2,
tell them,9,Gensim,24.57077779022441,2,
tax shelters,9,Gensim,211.31342324983945,1,tax_shelter
tax shelter,9,Gensim,115.26186722718516,1,tax_shelter
kaiser cement,9,NER,,1,kaiser_cement
marxist leninist,9,Gensim,4245.354838709677,1,marxist_leninist
nine years,9,Gensim,15.265569358898516,3,
mr. ueberroth,9,Gensim,33.196952880637674,1,peter_ueberroth
lowest level,9,Gensim,232.35522598870057,1,lowest_level
new guinea,9,Gensim,45.54471207087486,1,new_guinea
mr. lear,9,Gensim,28.089729360539568,1,norman_lear
new generation,9,Gensim,25.505038759689924,1,new_generation
mutual funds,9,Gensim,164.01545363908275,1,mutual_fund
new england,9,Gensim,18.217884828349945,1,new_england
miss mckenna,9,Gensim,1853.605633802817,1,miss_mckenna
mr. sun,9,Gensim,13.041660060250516,1,mr_sun
medical school,9,Gensim,154.83058823529413,1,medical_school
meat cattle,9,Gensim,805.422276621787,1,meat_and_cattle
mixed against,9,Gensim,43.553628752027,3,
mr. bieber,9,Gensim,36.51664816870144,1,owen_bieber
money center,9,Gensim,23.472569023328816,1,money_center_bank
mcdonnell douglas,9,NER,,1,mcdonnell_douglas
laid off,9,Gensim,116.17761299435028,1,laid_off
mr. jalil,9,Gensim,26.083320120501032,1,mr_jalil
long awaited,9,Gensim,225.97184065934067,1,long_awaited
move toward,9,Gensim,39.23852116875373,2,
multi-vest securities,9,NER,,1,multi_vest_securities
mr. ferreira,9,Gensim,33.196952880637674,1,mr_ferreira
n't necessarily,9,Gensim,24.65085787068255,2,
long range,9,Gensim,36.72042410714285,1,long_range
largely responsible,9,Gensim,248.12594268476624,2,
next several,9,Gensim,11.902289910646456,3,
longer term,9,Gensim,78.35556084782091,1,long_term
last weekend,9,Gensim,15.34316525794229,3,
ms. ember,9,Gensim,2122.6774193548385,1,ms_ember
military spending,9,Gensim,19.682639387413257,1,military_spending
lawyer who,9,Gensim,13.723539594152118,2,
mr. hakanson,9,Gensim,36.51664816870144,1,mr_hakanson
non communist,9,Gensim,53.383361051393344,1,non_communist
non oil,9,Gensim,25.02062776858876,1,non_oil
north america,9,NER,,1,north_america
north american,9,NER,,1,north_american
nearly half,9,Gensim,32.01391422802793,2,
mr. chao,9,Gensim,33.196952880637674,1,mr_chao
nbc tv,9,Gensim,50.06314668289714,1,nbc
mr. rostenkowski,9,Gensim,24.34443211246763,1,dan_rostenkowski
mr. roland,9,Gensim,16.598476440318837,1,mr_roland
leveraged buyout,9,Gensim,4838.455882352941,1,leveraged_buyout
morgan stanley,9,Gensim,2098.979266347688,1,morgan_stanley
morgan guaranty,9,Gensim,3625.5096418732783,1,morgan_guaranty_trust
markets stocks,9,Gensim,44.273026979748366,3,
korean officials,9,Gensim,19.07803371845237,1,korean_officials
de france,8,Gensim,142.1435771889401,3,
least until,8,Gensim,13.652641188431057,2,
sen. baker,8,Gensim,147.87191011235956,1,howard_baker
mr. hassenfeld,8,Gensim,30.430540140584537,1,mr_hassenfeld
sen. dole,8,Gensim,105.62279293739968,1,bob_dole
lebanese government,8,Gensim,11.00630017841213,1,lebanese_government
long history,8,Gensim,19.848877895752896,3,
mr. hakim,8,Gensim,30.430540140584537,1,mr_hakim
grain products,8,Gensim,29.420119225037254,1,grain_products
brokerage houses,8,Gensim,412.29949874686713,1,brokerage_house
transportation department,8,Gensim,46.158108866442205,1,transportation_department
extraordinary charge,8,Gensim,241.03663003663004,1,extraordinary_charge
brokerage house,8,Gensim,34.97183248299319,1,brokerage_house
greater than,8,Gensim,10.066648988791547,2,
gold medal,8,Gensim,77.68949232585597,1,gold_medal
suffering from,8,Gensim,19.689706762417718,2,
built up,8,Gensim,10.602784312461733,2,
bumiputra malaysia,8,Gensim,256.10923715620135,1,bank_bumiputra
corn wet,8,Gensim,632.7211538461539,3,
long distance,8,Gensim,115.9592340225564,1,long_distance
lined up,8,Gensim,81.64143920595534,1,lined_up
suisse first,8,Gensim,80.2997884803124,1,credit_suisse_first_boston
cable television,8,Gensim,48.96056547619048,1,cable_television
than doubled,8,Gensim,22.33537744388125,2,
than double,8,Gensim,10.99587812621846,2,
byron unit,8,Gensim,130.907824933687,1,byron_nuclear_generating_station
term debt,8,Gensim,16.300244409948146,1,term_debt
total debt,8,Gensim,15.527387993959223,1,total_debt
living standards,8,Gensim,177.84594594594594,1,living_standards
security pacific,8,Gensim,84.50727739726027,1,security_pacific_bank
purchase price,8,Gensim,19.2406432748538,1,purchase_price
punjab state,8,Gensim,173.5311181434599,1,punjab
burnham lambert,8,Gensim,6451.274509803921,1,drexel_burnham_lambert
growing number,8,Gensim,35.37795698924731,2,
food products,8,Gensim,14.383169398907103,1,food_products
new zealand,8,Gensim,59.77743459302326,1,new_zealand
mile island,8,Gensim,194.3001968503937,1,three_mile_island
late friday,8,Gensim,12.5410710882409,3,
country skiing,8,Gensim,60.87984950348486,1,cross_country_skiing
local governments,8,Gensim,45.696527777777774,1,local_governments
has risen,8,Gensim,11.179578661230035,2,
s&p said,8,Gensim,18.138207945900252,2,
has shown,8,Gensim,11.565081373686246,2,
step up,8,Gensim,12.185289433724677,1,step_up
finance ltd.,8,Gensim,28.48121537396122,3,
last spring,8,Gensim,16.471339173967458,3,
safe deposit,8,Gensim,93.89697488584474,1,safe_deposit_box
military officers,8,Gensim,29.17661838604789,1,military_officers
blood pressure,8,Gensim,51.92787247474748,1,blood_pressure
black decker,8,Gensim,772.3356807511738,1,black_and_decker
safe harbor,8,Gensim,237.2134102379236,1,safe_harbor
deposit insurance,8,Gensim,119.55486918604652,1,federal_deposit_insurance_corporation
export oriented,8,Gensim,175.00797872340425,1,export_oriented
senior administration,8,Gensim,11.983355186480187,1,senior_administration_official
mr. ruckelshaus,8,Gensim,22.8229051054384,1,william_ruckelshaus
had hoped,8,Gensim,23.770470089586745,2,
quarter profit,8,Gensim,15.556264775413712,1,quarterly_profit
major reason,8,Gensim,11.994713816988698,2,
proceeds from,8,Gensim,12.306066726511071,2,
lay off,8,Gensim,59.74848668280871,1,layoff
deciding whether,8,Gensim,126.05938697318008,2,
pro taiwan,8,Gensim,69.70164536402797,1,pro_taiwan
tuesday contracts,8,Gensim,38.85392064241852,3,
tv sets,8,Gensim,76.53884925558313,1,television_sets
late night,8,Gensim,31.65127465127465,1,late_night
had purchased,8,Gensim,12.10133022742598,2,
mr. gromyko,8,Gensim,13.041660060250516,1,andrei_gromyko
said mory,8,Gensim,19.533454710969504,1,mr_ogata
stock exchanges,8,Gensim,48.37270276892919,1,stock_exchange
half hour,8,Gensim,61.61714214370435,3,
brokerage concern,8,Gensim,63.94849368318757,1,brokerage_firm
mr. jacobs,8,Gensim,27.38748612652608,1,mr_jacobs
far behind,8,Gensim,28.572731220147634,2,
coast guard,8,Gensim,327.92192691029896,1,coast_guard
remain high,8,Gensim,13.546959278626424,3,
net profit,8,Gensim,25.654191033138403,1,net_profit
french franc,8,Gensim,255.44642857142856,1,french_franc
reliance on,8,Gensim,23.464199115675367,2,
federal grand,8,Gensim,24.55702343633378,1,federal_grand_jury
relatively high,8,Gensim,22.937465142219743,3,
federal deposit,8,Gensim,44.50960497835498,1,federal_deposit_insurance_corporation
west coast,8,NER,,1,west_coast
federal bureau,8,Gensim,47.47691197691198,1,federal_bureau_of_investigation
crime commission,8,Gensim,89.47108411892675,1,crime_commission
front page,8,Gensim,213.2767934312878,1,front_page
five weeks,8,Gensim,12.527223575997564,3,
great wall,8,NER,,1,great_wall
mr. strauss,8,Gensim,12.448857330239129,1,mr_strauss
network executives,8,Gensim,32.81836015427584,1,network_executives
tax exempt,8,Gensim,105.65671162491972,1,tax_exempt
remain strong,8,Gensim,33.7982810573894,3,
computer inc.,8,Gensim,11.718310360793533,1,apple_computer
reserves banks,8,Gensim,23.60222381635581,3,
resulting from,8,Gensim,17.37327067272151,2,
marsh & mclennan,8,NER,,1,marsh_and_mclennan
foreign ministry,8,NER,,1,foreign_ministry
forest products,8,Gensim,248.93947036569983,1,forest_products
federal spending,8,Gensim,12.717029993815707,1,federal_spending
four times,8,Gensim,16.882953612479476,3,
constitutional amendment,8,Gensim,1725.6031468531469,1,constitutional_amendment
talks between,8,Gensim,11.751934754137398,3,
nebraska furniture,8,NER,,1,nebraska_furniture_mart
federal savings,8,Gensim,33.38220373376624,1,federal_savings_and_loan
concentrating on,8,Gensim,19.19798109464348,2,
satisfied with,8,Gensim,15.035874234530665,2,
frankfurt z,8,Gensim,659.7894385026739,3,
march delivery,8,Gensim,23.148877787940616,3,
salvatore testa,8,NER,,1,salvatore_testa
current fiscal,8,Gensim,27.100985695066036,1,current_fiscal_year
consolidated net,8,Gensim,169.7703818369453,1,consolidated_net_income
thinking about,8,Gensim,16.882376081825335,2,
rca corp.,8,NER,,1,rca
metric ton,8,Gensim,1270.328185328185,1,metric_ton
curtis inc.,8,Gensim,248.6885865457294,1,jackson_curtis_inc
second term,8,Gensim,17.177949878176122,1,second_term
contrasted with,8,Gensim,27.0645736221552,2,
chiang ching,8,Gensim,1740.8201058201057,1,chiang_ching
rate note,8,Gensim,41.10461000291509,1,floating_rate_note
communist party's,8,NER,,1,communist_party
changed hands,8,Gensim,157.97775288092188,1,changed_hands
salomon brothers inc.,8,NER,,1,salomon_brothers
cooperation agreement,8,Gensim,57.17691015466605,1,cooperation_agreement
general strike,8,Gensim,26.753537160513908,1,general_strike
copper prices,8,Gensim,61.54414515525626,1,copper_price
range missiles,8,Gensim,108.22861842105264,1,range_missile
cash prices,8,Gensim,14.202495035828369,1,cash_price
mr. manella,8,Gensim,30.430540140584537,1,mr_manella
current quarter,8,Gensim,11.628437124478689,3,
military rule,8,Gensim,22.545568752855186,1,military_rule
civil servants,8,Gensim,1523.2175925925926,1,civil_servants
coal mine,8,Gensim,333.0111336032389,1,coal_mine
fast food,8,Gensim,87.73733333333334,1,fast_food
market conditions,8,Gensim,12.096139705882353,1,market_conditions
seasonally adjusted,8,Gensim,3290.15,1,seasonally_adjusted
clark copy,8,NER,,1,clark_copy_international
mr. tong,8,Gensim,21.06729702040468,1,mr_tong
three hours,8,Gensim,16.363478116710876,3,
ching kuo,8,Gensim,3916.845238095238,1,chiang_ching_kuo
three mile,8,Gensim,42.54504310344828,1,three_mile_island
contact with,8,Gensim,18.043049081436795,2,
citizens who,8,Gensim,11.513817117127626,2,
christian democrats,8,Gensim,257.9161222889992,1,christian_democrats
reagan appointees,8,Gensim,70.0031914893617,3,
chris craft,8,Gensim,5061.769230769231,1,chris_craft_industries
mrs. soares,8,Gensim,318.81298449612405,1,francoise_soares_kemp
getty oil,8,Gensim,24.204737732656515,1,getty_oil
heavy industries,8,Gensim,66.04074668807708,1,heavy_industries
will succeed,8,Gensim,11.523495417663884,2,
anyone who,8,Gensim,13.06375403674096,2,
widely expected,8,Gensim,44.21254199328108,2,
any immediate,8,Gensim,33.849279835390945,2,
anti nuclear,8,Gensim,17.58968190323443,1,anti_nuclear
anti abortion,8,Gensim,425.45043103448273,1,anti_abortion
will enable,8,Gensim,20.303301450169705,2,
sino u.s.,8,Gensim,11.012194305605142,1,sino_us_relations
my own,8,Gensim,14.472800586510264,2,
winter olympics,8,NER,,1,winter_olympics
east bloc,8,NER,,1,soviet_bloc
wiped out,8,Gensim,128.92437304075236,1,wiped_out
eastern bloc,8,NER,,1,soviet_bloc
international bond,8,Gensim,14.8320760954499,1,international_bond_market
laid out,8,Gensim,42.97479101358413,2,
interstate banking,8,Gensim,205.33492822966505,1,interstate_banking
mondale campaign,8,Gensim,12.173567173567172,1,mondale_campaign
optimistic about,8,Gensim,18.04667788057191,2,
an option,8,Gensim,13.609720785935885,3,
industry sources,8,Gensim,15.551852902249951,2,
who died,8,Gensim,11.513817117127626,2,
atlantic richfield,8,Gensim,3738.8068181818185,1,atlantic_richfield
papua new guinea,8,NER,,1,papua_new_guinea
durable goods,8,Gensim,636.3926499032882,1,durable_goods
multimillion dollar,8,Gensim,105.36347139197268,1,multimillion_dollar
shot down,8,Gensim,42.22652406417112,1,shot_down
lyonnais new,8,Gensim,47.8219476744186,3,
if necessary,8,Gensim,13.510060224473037,2,
showed up,8,Gensim,10.742294632362546,2,
west european,8,NER,,1,western_european
arms talks,8,Gensim,33.346114864864866,1,arms_talks
heavy industry,8,Gensim,27.133019957116936,1,heavy_industry
owned companies,8,Gensim,10.043601693190606,1,state_owned_companies
mr. chang,8,Gensim,17.1171788290788,1,mr_chang
are skeptical,8,Gensim,15.79272,2,
palm oil,8,Gensim,92.78482797518332,1,palm_oil
westinghouse electric,8,Gensim,577.219298245614,1,westinghouse_electric
mr. catacosinos,8,Gensim,30.430540140584537,1,mr_catacosinos
individuals who,8,Gensim,16.982880247763248,2,
are rated,8,Gensim,11.69831111111111,2,
n't afford,8,Gensim,15.126662784282477,2,
mr. baldrige,8,Gensim,10.533648510202338,1,malcolm_baldrige
its byron,8,Gensim,15.47626140675468,3,
working class,8,Gensim,97.64988128215276,1,working_class
acknowledges that,8,Gensim,11.254404068275884,2,
agency tass,8,Gensim,191.69644591182757,1,tass_news_agency
oil exports,8,Gensim,10.24617732241288,1,oil_exports
after having,8,Gensim,10.048918797849812,2,
john paul,8,Gensim,56.26111491108071,1,pope_john_paul_ii
yen denominated,8,Gensim,47.47691197691198,1,yen_denominated
some economists,8,Gensim,13.382753711612771,3,
oil city,8,NER,,1,oil_city
kong residents,8,Gensim,26.295955882352946,1,hong_kong_residents
slowing down,8,Gensim,96.76911764705882,1,slowing_down
months ahead,8,Gensim,30.129578754578755,3,
economic zones,8,Gensim,72.71049723756906,1,special_economic_zone
election campaign,8,Gensim,21.800622846541213,1,election_campaign
most popular,8,Gensim,17.15764497288277,3,
's oldest,8,Gensim,10.118142119074957,3,
office manager,8,Gensim,27.837803536678237,1,office_manager
el salvador's,8,NER,,1,el_salvador
occidental petroleum corp.,8,NER,,1,occidental_petroleum
'm going,8,Gensim,40.95622406639004,2,
oil tankers,8,Gensim,83.50634517766498,1,oil_tankers
old guard,8,Gensim,76.00839365470506,1,old_guard
six hours,8,Gensim,42.559718868575374,3,
nuclear fuel,8,Gensim,44.74568203454373,1,nuclear_fuel
an exception,8,Gensim,13.086269986476813,2,
world nations,8,Gensim,10.429249170558526,3,
its consolidated,8,Gensim,11.834788134577108,3,
economic advisers,8,Gensim,47.83585344576912,1,economic_advisers
economic assistance,8,Gensim,46.60929310100581,1,economic_assistance
american home,8,NER,,1,american_home_products
more aggressive,8,Gensim,18.52561936936937,3,
one count,8,Gensim,19.880060422960725,3,
jackson curtis,8,Gensim,726.3024282560706,1,jackson_curtis_inc
mr. allen,8,Gensim,12.448857330239129,1,mr_allen
would affect,8,Gensim,10.469737791166365,2,
would apply,8,Gensim,14.657632907632909,2,
sir michael,8,Gensim,162.2628637185599,1,michael_edwardes
would permit,8,Gensim,11.93063143644539,2,
"jardine, matheson & co.",8,NER,,1,jardine_matheson
someone who,8,Gensim,11.3219201651755,2,
six days,8,Gensim,15.695782845148363,3,
party secretary,8,Gensim,11.187181230873854,1,party_secretary
papua new,8,Gensim,59.77743459302326,1,papua_new_guinea
dropped out,8,Gensim,13.937770058459714,1,dropped_out
machines corp.,8,Gensim,47.78721859114016,1,international_business_machines
his mother,8,Gensim,10.000455927051672,3,
beverly hills,8,NER,,1,beverly_hills
phone mate,8,Gensim,1078.7377049180327,1,phone_mate
phone calls,8,Gensim,147.10059612518629,1,phone_calls
