candidate_phrase,frequency,source,score,action_code,standard_form
lebanese government,8,Gensim,11.00630017841213,,
long history,8,Gensim,19.848877895752896,,
mr. hakim,8,Gensim,30.430540140584537,,
grain products,8,Gensim,29.420119225037258,,
brokerage houses,8,Gensim,412.29949874686713,,
transportation department,8,Gensim,46.158108866442205,,
extraordinary charge,8,Gensim,241.03663003663004,,
brokerage house,8,Gensim,34.97183248299319,,
greater than,8,Gensim,10.066648988791547,,
gold medal,8,Gensim,77.68949232585597,,
suffering from,8,Gensim,19.689706762417714,,
built up,8,Gensim,10.602784312461731,,
bumiputra malaysia,8,Gensim,256.10923715620135,,
corn wet,8,Gensim,632.7211538461539,,
long distance,8,Gensim,115.95923402255639,,
lined up,8,Gensim,81.64143920595534,,
suisse first,8,Gensim,80.2997884803124,,
cable television,8,Gensim,48.96056547619048,,
than doubled,8,Gensim,22.335377443881246,,
than double,8,Gensim,10.995878126218459,,
byron unit,8,Gensim,130.907824933687,,
term debt,8,Gensim,16.300244409948146,,
total debt,8,Gensim,15.527387993959225,,
living standards,8,Gensim,177.84594594594594,,
security pacific,8,Gensim,84.50727739726027,,
purchase price,8,Gensim,19.240643274853802,,
punjab state,8,Gensim,173.5311181434599,,
burnham lambert,8,Gensim,6451.274509803921,,
growing number,8,Gensim,35.37795698924731,,
food products,8,Gensim,14.383169398907103,,
new zealand,8,Gensim,59.77743459302326,,
mile island,8,Gensim,194.3001968503937,,
late friday,8,Gensim,12.541071088240901,,
country skiing,8,Gensim,60.87984950348486,,
local governments,8,Gensim,45.696527777777774,,
has risen,8,Gensim,11.179578661230037,,
s&p said,8,Gensim,18.138207945900255,,
has shown,8,Gensim,11.565081373686246,,
step up,8,Gensim,12.185289433724677,,
finance ltd.,8,Gensim,28.48121537396122,,
last spring,8,Gensim,16.471339173967458,,
safe deposit,8,Gensim,93.89697488584474,,
military officers,8,Gensim,29.17661838604789,,
blood pressure,8,Gensim,51.92787247474748,,
black decker,8,Gensim,772.3356807511738,,
safe harbor,8,Gensim,237.21341023792357,,
deposit insurance,8,Gensim,119.55486918604652,,
export oriented,8,Gensim,175.00797872340425,,
senior administration,8,Gensim,11.983355186480187,,
mr. ruckelshaus,8,Gensim,22.8229051054384,,
had hoped,8,Gensim,23.770470089586745,,
quarter profit,8,Gensim,15.556264775413712,,
major reason,8,Gensim,11.994713816988698,,
proceeds from,8,Gensim,12.306066726511071,,
lay off,8,Gensim,59.74848668280871,,
deciding whether,8,Gensim,126.05938697318008,,
pro taiwan,8,Gensim,69.70164536402797,,
tuesday contracts,8,Gensim,38.85392064241852,,
tv sets,8,Gensim,76.53884925558313,,
late night,8,Gensim,31.65127465127465,,
had purchased,8,Gensim,12.10133022742598,,
mr. gromyko,8,Gensim,13.041660060250516,,
said mory,8,Gensim,19.533454710969504,,
stock exchanges,8,Gensim,48.37270276892919,,
half hour,8,Gensim,61.61714214370435,,
brokerage concern,8,Gensim,63.948493683187564,,
mr. jacobs,8,Gensim,27.38748612652608,,
far behind,8,Gensim,28.572731220147634,,
coast guard,8,Gensim,327.92192691029896,,
remain high,8,Gensim,13.546959278626424,,
net profit,8,Gensim,25.654191033138403,,
french franc,8,Gensim,255.44642857142856,,
reliance on,8,Gensim,23.464199115675367,,
federal grand,8,Gensim,24.55702343633378,,
relatively high,8,Gensim,22.937465142219743,,
federal deposit,8,Gensim,44.50960497835498,,
the west coast,8,NER,,,
federal bureau,8,Gensim,47.47691197691198,,
crime commission,8,Gensim,89.47108411892675,,
front page,8,Gensim,213.2767934312878,,
five weeks,8,Gensim,12.527223575997564,,
the great wall,8,NER,,,
mr. strauss,8,Gensim,12.448857330239127,,
network executives,8,Gensim,32.81836015427584,,
tax exempt,8,Gensim,105.65671162491971,,
remain strong,8,Gensim,33.798281057389396,,
computer inc.,8,Gensim,11.718310360793533,,
reserves banks,8,Gensim,23.60222381635581,,
resulting from,8,Gensim,17.37327067272151,,
marsh & mclennan,8,NER,,,
foreign ministry,8,NER,,,
forest products,8,Gensim,248.93947036569986,,
federal spending,8,Gensim,12.717029993815709,,
four times,8,Gensim,16.882953612479476,,
constitutional amendment,8,Gensim,1725.6031468531469,,
talks between,8,Gensim,11.751934754137398,,
nebraska furniture,8,NER,,,
federal savings,8,Gensim,33.38220373376624,,
concentrating on,8,Gensim,19.19798109464348,,
satisfied with,8,Gensim,15.035874234530665,,
frankfurt z,8,Gensim,659.7894385026739,,
march delivery,8,Gensim,23.148877787940616,,
salvatore testa,8,NER,,,
current fiscal,8,Gensim,27.100985695066033,,
consolidated net,8,Gensim,169.7703818369453,,
thinking about,8,Gensim,16.882376081825335,,
rca corp.,8,NER,,,
metric ton,8,Gensim,1270.3281853281853,,
curtis inc.,8,Gensim,248.6885865457294,,
second term,8,Gensim,17.177949878176122,,
contrasted with,8,Gensim,27.064573622155198,,
chiang ching,8,Gensim,1740.8201058201057,,
rate note,8,Gensim,41.10461000291509,,
the communist party's,8,NER,,,
changed hands,8,Gensim,157.97775288092188,,
salomon brothers inc.,8,NER,,,
cooperation agreement,8,Gensim,57.17691015466605,,
general strike,8,Gensim,26.753537160513908,,
copper prices,8,Gensim,61.54414515525626,,
range missiles,8,Gensim,108.22861842105263,,
cash prices,8,Gensim,14.202495035828369,,
mr. manella,8,Gensim,30.430540140584537,,
current quarter,8,Gensim,11.628437124478687,,
military rule,8,Gensim,22.545568752855186,,
civil servants,8,Gensim,1523.2175925925926,,
coal mine,8,Gensim,333.0111336032389,,
fast food,8,Gensim,87.73733333333334,,
market conditions,8,Gensim,12.096139705882353,,
seasonally adjusted,8,Gensim,3290.15,,
clark copy,8,NER,,,
mr. tong,8,Gensim,21.067297020404677,,
three hours,8,Gensim,16.363478116710876,,
ching kuo,8,Gensim,3916.845238095238,,
three mile,8,Gensim,42.54504310344828,,
contact with,8,Gensim,18.043049081436795,,
citizens who,8,Gensim,11.513817117127626,,
christian democrats,8,Gensim,257.9161222889992,,
reagan appointees,8,Gensim,70.0031914893617,,
chris craft,8,Gensim,5061.769230769231,,
mrs. soares,8,Gensim,318.81298449612405,,
getty oil,8,Gensim,24.204737732656515,,
heavy industries,8,Gensim,66.04074668807708,,
will succeed,8,Gensim,11.523495417663884,,
anyone who,8,Gensim,13.06375403674096,,
widely expected,8,Gensim,44.21254199328108,,
any immediate,8,Gensim,33.849279835390945,,
anti nuclear,8,Gensim,17.58968190323443,,
anti abortion,8,Gensim,425.45043103448273,,
will enable,8,Gensim,20.303301450169702,,
sino u.s.,8,Gensim,11.012194305605142,,
my own,8,Gensim,14.472800586510264,,
winter olympics,8,NER,,,
east bloc,8,NER,,,
wiped out,8,Gensim,128.92437304075236,,
eastern bloc,8,NER,,,
international bond,8,Gensim,14.832076095449901,,
laid out,8,Gensim,42.974791013584124,,
interstate banking,8,Gensim,205.33492822966505,,
mondale campaign,8,Gensim,12.173567173567173,,
optimistic about,8,Gensim,18.04667788057191,,
an option,8,Gensim,13.609720785935885,,
industry sources,8,Gensim,15.551852902249953,,
who died,8,Gensim,11.513817117127626,,
atlantic richfield,8,Gensim,3738.8068181818185,,
papua new guinea,8,NER,,,
durable goods,8,Gensim,636.3926499032882,,
multimillion dollar,8,Gensim,105.36347139197268,,
shot down,8,Gensim,42.22652406417112,,
lyonnais new,8,Gensim,47.8219476744186,,
if necessary,8,Gensim,13.510060224473037,,
showed up,8,Gensim,10.742294632362546,,
west european,8,NER,,,
arms talks,8,Gensim,33.346114864864866,,
heavy industry,8,Gensim,27.133019957116936,,
owned companies,8,Gensim,10.043601693190606,,
mr. chang,8,Gensim,17.1171788290788,,
are skeptical,8,Gensim,15.792720000000001,,
palm oil,8,Gensim,92.78482797518332,,
westinghouse electric,8,Gensim,577.219298245614,,
mr. catacosinos,8,Gensim,30.430540140584537,,
individuals who,8,Gensim,16.982880247763248,,
are rated,8,Gensim,11.69831111111111,,
n't afford,8,Gensim,15.126662784282475,,
mr. baldrige,8,Gensim,10.533648510202338,,
its byron,8,Gensim,15.47626140675468,,
working class,8,Gensim,97.64988128215275,,
acknowledges that,8,Gensim,11.254404068275885,,
agency tass,8,Gensim,191.69644591182754,,
oil exports,8,Gensim,10.24617732241288,,
after having,8,Gensim,10.048918797849812,,
john paul,8,Gensim,56.26111491108071,,
yen denominated,8,Gensim,47.47691197691198,,
some economists,8,Gensim,13.382753711612771,,
oil city,8,NER,,,
kong residents,8,Gensim,26.295955882352942,,
slowing down,8,Gensim,96.76911764705882,,
months ahead,8,Gensim,30.129578754578755,,
economic zones,8,Gensim,72.71049723756906,,
election campaign,8,Gensim,21.800622846541213,,
most popular,8,Gensim,17.15764497288277,,
's oldest,8,Gensim,10.118142119074955,,
office manager,8,Gensim,27.837803536678233,,
el salvador's,8,NER,,,
occidental petroleum corp.,8,NER,,,
'm going,8,Gensim,40.95622406639004,,
oil tankers,8,Gensim,83.50634517766498,,
old guard,8,Gensim,76.00839365470506,,
six hours,8,Gensim,42.559718868575374,,
nuclear fuel,8,Gensim,44.74568203454373,,
an exception,8,Gensim,13.086269986476811,,
world nations,8,Gensim,10.429249170558526,,
its consolidated,8,Gensim,11.834788134577108,,
economic advisers,8,Gensim,47.83585344576912,,
economic assistance,8,Gensim,46.609293101005804,,
american home,8,NER,,,
more aggressive,8,Gensim,18.52561936936937,,
one count,8,Gensim,19.880060422960725,,
jackson curtis,8,Gensim,726.3024282560706,,
mr. allen,8,Gensim,12.448857330239127,,
would affect,8,Gensim,10.469737791166363,,
would apply,8,Gensim,14.657632907632907,,
sir michael,8,Gensim,162.2628637185599,,
would permit,8,Gensim,11.93063143644539,,
"jardine, matheson & co.",8,NER,,,
someone who,8,Gensim,11.3219201651755,,
six days,8,Gensim,15.695782845148363,,
party secretary,8,Gensim,11.187181230873854,,
papua new,8,Gensim,59.77743459302326,,
dropped out,8,Gensim,13.937770058459714,,
machines corp.,8,Gensim,47.78721859114016,,
his mother,8,Gensim,10.000455927051672,,
beverly hills,8,NER,,,
phone mate,8,Gensim,1078.7377049180327,,
phone calls,8,Gensim,147.10059612518629,,
be interviewed,8,Gensim,17.728693309384823,,
standard oil co.,8,NER,,,
phase out,8,Gensim,44.843260188087775,,
mr. dindorf,8,Gensim,30.430540140584537,,
her son,8,Gensim,46.73508522727273,,
bankruptcy law,8,Gensim,64.76673228346456,,
ms. smith,8,Gensim,256.775494276795,,
pre trial,8,Gensim,263.91577540106954,,
holding companies,8,Gensim,12.901537134342403,,
henry kissinger,8,NER,,,
development bonds,8,Gensim,27.49046093858794,,
his brother,8,Gensim,17.2421653914684,,
picking up,8,Gensim,58.31531371853953,,
voted against,8,Gensim,26.785481682496606,,
mr. dugger,8,Gensim,30.430540140584537,,
very little,8,Gensim,11.33231917336395,,
politburo members,8,Gensim,141.08704974271012,,
policy toward,8,Gensim,17.823131094257853,,
no question,8,Gensim,11.0317637723112,,
no reason,8,Gensim,11.116623493636672,,
highest level,8,Gensim,118.64947710061305,,
digital equipment,8,NER,,,
high hopes,8,Gensim,19.985118143716214,,
low cost,8,Gensim,21.600249474789916,,
direct elections,8,Gensim,100.43192918192918,,
vietnam war,8,Gensim,66.89109514773652,,
beach calif.,8,Gensim,396.40361445783134,,
best way,8,Gensim,14.322643836610318,,
plagued by,8,Gensim,19.10138560978442,,
peter rogers,8,NER,,,
diablo canyon,8,NER,,,
dispute over,8,Gensim,28.62493474856447,,
houston ballet,8,Gensim,425.45043103448273,,
webber jackson,8,Gensim,384.51305025321386,,
union members,8,Gensim,13.534513492759983,,
north atlantic,8,Gensim,166.16919191919192,,
paul ii,8,Gensim,189.74336793540945,,
we saw,8,Gensim,11.34078244384443,,
bad weather,8,Gensim,160.54733246584254,,
speculated that,8,Gensim,15.474805593879344,,
hot dog,8,Gensim,456.96527777777777,,
soybean futures,8,Gensim,143.80026223776224,,
excise tax,8,Gensim,135.8443435177539,,
president assad,8,Gensim,63.11432956071361,,
peace plan,8,Gensim,48.0547711781889,,
henry kaufman,8,NER,,,
short positions,8,Gensim,72.310989010989,,
sponsored by,8,Gensim,16.713712408561367,,
preferred stock,8,Gensim,85.45844155844156,,
average yield,8,Gensim,103.6811974789916,,
austerity measures,8,Gensim,293.2397504456328,,
shore up,8,Gensim,54.427626137303555,,
nomura securities,8,Gensim,284.2871543778802,,
holdings plc,8,Gensim,283.796722254169,,
holdings ltd.,8,Gensim,138.16419372900336,,
united auto,8,Gensim,97.92113095238096,,
someone else,7,Gensim,223.81972789115645,,
economic performance,7,Gensim,14.091181635187803,,
economists say,7,Gensim,18.63579722458227,,
main reason,7,Gensim,52.72676282051282,,
telephone co.,7,Gensim,11.190034860981209,,
economist henry,7,Gensim,264.9074074074074,,
court ruling,7,Gensim,32.32291973671284,,
steel plan,7,Gensim,11.967663320238614,,
stemming from,7,Gensim,28.128152517739593,,
sold contracts,7,Gensim,13.595942064918697,,
marine midland bank,7,NER,,,
state shultz,7,Gensim,54.79930046635577,,
department store,7,Gensim,37.610310928212165,,
department estimates,7,Gensim,25.07354061880811,,
teen agers,7,Gensim,5222.460317460317,,
technology smuggling,7,Gensim,67.43492518958803,,
taxable income,7,Gensim,260.9159397303727,,
court ordered,7,Gensim,32.742697915111705,,
my wife,7,Gensim,50.61769230769231,,
credit suisse,7,NER,,,
democratic nomination,7,Gensim,53.06693548387097,,
tax changes,7,Gensim,10.654458315117953,,
supplied by,7,Gensim,11.885306601643638,,
mr. toups,7,Gensim,22.8229051054384,,
mr. twigg,7,Gensim,13.041660060250516,,
early morning,7,Gensim,10.719195934058774,,
mr. walker,7,Gensim,18.258324084350722,,
mx missile,7,Gensim,829.7982345523329,,
east berlin,7,NER,,,
mr. witmer,7,Gensim,16.598476440318837,,
south carolina,7,NER,,,
swire pacific,7,Gensim,819.4645080946451,,
spokesman declined,7,Gensim,16.195668225449175,,
malaysia finance,7,Gensim,35.19629867351305,,
syndicated loans,7,Gensim,136.83302141817424,,
sri lanka,7,NER,,,
district court,7,Gensim,49.435053714972575,,
my life,7,Gensim,17.688978494623655,,
studies show,7,Gensim,46.69860194450359,,
manella said,7,Gensim,18.809993425378043,,
takeover bid,7,Gensim,174.08201058201058,,
stuck with,7,Gensim,11.276905675897998,,
de la,7,Gensim,530.6693548387096,,
sources close,7,Gensim,21.57192499344348,,
mahathir mohamad,7,NER,,,
creusot loire,7,Gensim,13429.183673469386,,
customs officials,7,Gensim,18.527705822727786,,
tax breaks,7,Gensim,66.7305547104756,,
deak perera,7,Gensim,13429.183673469386,,
major factor,7,Gensim,15.287380354985597,,
decision making,7,Gensim,15.642799410450245,,
telegraph co.,7,Gensim,96.64121016301952,,
st. paul,7,NER,,,
telephone telegraph,7,Gensim,629.6937799043062,,
bank of china,7,NER,,,
walt disney,7,Gensim,2764.831932773109,,
million pairs,7,Gensim,26.723115659519166,,
banking arm,7,Gensim,174.9149388623073,,
bankers trust,7,NER,,,
mr. crump,7,Gensim,22.8229051054384,,
bankamerica international,7,NER,,,
bank accounts,7,Gensim,10.22961166557846,,
at paine,7,Gensim,12.846879209699146,,
baldwin united,7,Gensim,51.65070643642073,,
aviation administration,7,Gensim,56.49296016483517,,
week bills,7,Gensim,17.010391893289214,,
auto makers,7,Gensim,126.93479938271604,,
ministry official,7,Gensim,14.521881137863305,,
atlantic richfield co.,7,NER,,,
be taxed,7,Gensim,25.115648854961833,,
video enterprises,7,Gensim,312.3065970574276,,
victory over,7,Gensim,10.979427026846645,,
vice presidents,7,Gensim,56.74629182476716,,
belgium standard's,7,NER,,,
very close,7,Gensim,10.885525227460711,,
benigno aquino,7,Gensim,4569.652777777777,,
best known,7,Gensim,26.071952137564878,,
big board,7,NER,,,
military sources,7,Gensim,10.08135188135801,,
billion annually,7,Gensim,17.102794022092265,,
billy graham,7,NER,,,
under construction,7,Gensim,12.886377878740404,,
uncertainty over,7,Gensim,19.083289832376312,,
mr. fisher,7,Gensim,14.044864680269784,,
u.s. marines,7,NER,,,
board chairman,7,Gensim,12.358763428743144,,
minor memos,7,Gensim,2836.3362068965516,,
assistant general,7,Gensim,20.727965727965728,,
cotton prices,7,Gensim,24.178057025279248,,
ad hoc,7,Gensim,2186.1461794019933,,
almost every,7,Gensim,18.721691134630706,,
would suffer,7,Gensim,19.00063525063525,,
alan cranston,7,NER,,,
aides say,7,Gensim,20.09742837945147,,
aid package,7,Gensim,77.88258965558055,,
advanced technology,7,Gensim,48.50582338198437,,
most powerful,7,Gensim,18.519362827873465,,
asian wall,7,Gensim,12.726376049201253,,
accounting firms,7,Gensim,122.88141923436041,,
access charges,7,Gensim,70.12254901960785,,
accelerated depreciation,7,Gensim,1907.3333333333333,,
abc video,7,Gensim,35.92258980238017,,
young turks,7,Gensim,545.6301824212272,,
'll see,7,Gensim,18.492299910071942,,
american broadcasting cos,7,NER,,,
american telephone,7,Gensim,11.118188730252598,,
among voters,7,Gensim,24.199396881435714,,
withholding tax,7,Gensim,90.56289567850261,,
anchor hocking,7,NER,,,
andrei sakharov,7,NER,,,
mondale aide,7,Gensim,38.25978254549683,,
who runs,7,Gensim,10.78278110969095,,
missile defense,7,Gensim,40.10177341702724,,
wheel drive,7,Gensim,1091.2603648424545,,
mr. castells,7,Gensim,22.8229051054384,,
western scientists,7,Gensim,34.154988061870654,,
western observers,7,Gensim,59.20197930724247,,
asia ltd.,7,Gensim,40.08467348927875,,
west africa,7,Gensim,17.835691440342604,,
were priced,7,Gensim,11.55208735648327,,
were mixed,7,Gensim,10.706812671862542,,
two professors,7,Gensim,26.634420788472436,,
bottom line,7,Gensim,131.29090183559458,,
brand name,7,Gensim,174.08201058201058,,
common market,7,NER,,,
the tokyo stock exchange,7,NER,,,
the warsaw pact,7,NER,,,
the washington post,7,NER,,,
the winter olympics,7,NER,,,
their respective,7,Gensim,55.35245625841184,,
common sense,7,Gensim,68.14726594863298,,
medium range,7,Gensim,514.0859375,,
break even,7,Gensim,13.771215704329991,,
color television,7,Gensim,84.23323092677931,,
mr. morris,7,Gensim,18.258324084350722,,
closing price,7,Gensim,30.464351851851852,,
climbed sharply,7,Gensim,131.47452547452548,,
mr. morley,7,Gensim,22.8229051054384,,
mr. meselson,7,Gensim,10.143513380194847,,
computer software,7,Gensim,82.02817252555472,,
mr. ovchinnikov,7,Gensim,16.598476440318837,,
concentrated on,7,Gensim,11.732099557837683,,
martin feldstein,7,NER,,,
conferees agreed,7,Gensim,76.6934731934732,,
the organization of petroleum exporting countries,7,NER,,,
the national assembly,7,NER,,,
the khmer rouge,7,NER,,,
consumer banking,7,Gensim,32.796551036682615,,
consumer goods,7,Gensim,48.613327423167846,,
the federal bureau of investigation,7,NER,,,
control talks,7,Gensim,13.894214527027028,,
the common market's,7,NER,,,
textile imports,7,Gensim,66.46767676767676,,
corporate profits,7,Gensim,50.868119975262836,,
term gain,7,Gensim,29.775113122171945,,
mark level,7,Gensim,27.538397154216362,,
class b,7,Gensim,240.5080409356725,,
mr. mcgroarty,7,Gensim,11.4114525527192,,
metals department,7,Gensim,20.724048878810784,,
traders bought,7,Gensim,17.62643308689596,,
brings us,7,Gensim,117.73662551440329,,
tv series,7,Gensim,29.48163082437276,,
turned down,7,Gensim,14.74577030812325,,
broadcast rights,7,Gensim,66.73732251521298,,
broke out,7,Gensim,15.627196732212408,,
broken hill,7,Gensim,623.1344696969697,,
true value,7,Gensim,68.09085264900662,,
trend toward,7,Gensim,95.8668414918415,,
treasury bill,7,Gensim,23.404111537914353,,
bruce pflaum,7,NER,,,
mr. hamilton,7,Gensim,13.041660060250516,,
trading floor,7,Gensim,17.066863782550055,,
traders took,7,Gensim,10.971555288782179,,
budget cuts,7,Gensim,24.741690479771393,,
trader speculation,7,Gensim,129.6866377611352,,
china daily,7,NER,,,
bumiputra malaysia finance ltd.,7,NER,,,
by moody,7,Gensim,10.487035236744386,,
campaign trail,7,Gensim,203.47247990105134,,
capita income,7,Gensim,339.19072164948454,,
economy remains,7,Gensim,26.3929889298893,,
mr. hovde,7,Gensim,22.8229051054384,,
middle east,7,NER,,,
car sales,7,Gensim,16.028011204481793,,
carrian companies,7,Gensim,14.49213760295996,,
carried out,7,Gensim,16.371348957555853,,
catholic church,7,Gensim,376.01714285714286,,
mr. kindschi,7,Gensim,20.287026760389693,,
chiang ching-kuo,7,NER,,,
china cement,7,Gensim,14.021521414873215,,
social democratic,7,Gensim,29.376339285714284,,
executive council,7,Gensim,24.452991452991455,,
pension funds,7,Gensim,99.58081113801454,,
ruhe says,7,Gensim,41.88072810590631,,
i ching,7,Gensim,28.800332633053223,,
lambert inc.,7,Gensim,87.77244231025743,,
paul minn.,7,Gensim,645.1274509803922,,
pay cuts,7,Gensim,20.326506656781888,,
house subcommittee,7,Gensim,44.50960497835498,,
house passed,7,Gensim,20.98309948979592,,
sales figure,7,Gensim,12.653693056169836,,
percentage points,7,Gensim,116.60995924153819,,
ruled out,7,Gensim,11.272076331431899,,
ruiz mateos,7,Gensim,13429.183673469386,,
large scale,7,Gensim,81.74285714285715,,
hill street,7,Gensim,28.595080827394405,,
petroleum exporting,7,Gensim,553.8973063973064,,
national council,7,Gensim,13.495283018867925,,
pflaum an,7,Gensim,17.44835998196908,,
little bit,7,Gensim,40.25140689992659,,
link between,7,Gensim,39.173115847124656,,
rogers an,7,Gensim,10.801365703123718,,
his successor,7,Gensim,15.873739566748686,,
place where,7,Gensim,10.225796425796426,,
planning research,7,Gensim,56.59012727898177,,
his arrest,7,Gensim,14.493414387031407,,
saturday night,7,Gensim,139.26560846560847,,
i guess,7,Gensim,40.32046568627451,,
i wish,7,Gensim,26.295955882352942,,
illinois national,7,Gensim,26.30436520626799,,
exporting countries,7,Gensim,78.91940513312545,,
sen. moynihan,7,Gensim,308.0664794007491,,
northern punjab,7,Gensim,1260.5938697318006,,
expressed concern,7,Gensim,63.948493683187564,,
extreme left,7,Gensim,150.57894736842107,,
faa chief,7,Gensim,36.94722066254913,,
seed wars,7,Gensim,872.7188328912466,,
security plan,7,Gensim,13.014833860759493,,
security adviser,7,Gensim,124.62689393939394,,
family members,7,Gensim,19.39946933962264,,
secretary donald,7,Gensim,77.41529411764706,,
independent stations,7,Gensim,102.68882646691635,,
secretary clark,7,Gensim,84.1470588235294,,
secret police,7,Gensim,54.33773740710157,,
n.j. cpc,7,Gensim,501.547256097561,,
fargo bank,7,Gensim,80.70026980623007,,
second consecutive,7,Gensim,126.54423076923077,,
palo alto,7,NER,,,
sea oil,7,Gensim,11.72018879686526,,
import quotas,7,Gensim,193.3108108108108,,
parking lot,7,Gensim,594.9638336347197,,
plant viruses,7,Gensim,93.81665240946678,,
hill proprietary,7,Gensim,1359.5661157024795,,
other words,7,Gensim,14.15909971166674,,
puerto rico,7,NER,,,
leader yuri,7,Gensim,122.26495726495727,,
grand marine,7,NER,,,
refrain from,7,Gensim,21.877451958241906,,
reduction plan,7,Gensim,29.748191681735985,,
government agencies,7,Gensim,12.489418642169795,,
public health,7,Gensim,14.43428095112749,,
new york stock exchange,7,NER,,,
gary dorsch,7,NER,,,
goes well,7,Gensim,17.876392284705243,,
gasoline prices,7,Gensim,33.849279835390945,,
go ahead,7,Gensim,26.97949979499795,,
political concessions,7,Gensim,42.34972325910671,,
reagan team,7,Gensim,10.145390070921987,,
general assembly,7,Gensim,51.12898212898213,,
rating points,7,Gensim,120.85032139577594,,
left behind,7,Gensim,27.247619047619047,,
get away,7,Gensim,11.410463160450156,,
legal system,7,Gensim,18.922501797268154,,
general election,7,Gensim,11.738796917368346,,
general motors corp.,7,NER,,,
george tan,7,NER,,,
r.j. reynolds,7,Gensim,2088.9841269841268,,
leader georges,7,Gensim,288.989898989899,,
privately owned,7,Gensim,109.59860093271153,,
legislative council,7,Gensim,184.58064516129033,,
lehman american,7,Gensim,81.24830225953822,,
political prisoners,7,Gensim,110.7608146776637,,
rising prices,7,Gensim,13.816032585873854,,
hersch manager,7,Gensim,591.2219227313567,,
first step,7,Gensim,11.186040186312177,,
power license,7,Gensim,29.04440324858757,,
richfield co.,7,Gensim,132.88166397415188,,
helped boost,7,Gensim,56.629087779690195,,
nearly doubled,7,Gensim,96.54196009389672,,
revenue service,7,Gensim,22.3515625,,
foote cone,7,NER,,,
ford motor,7,Gensim,559.5493197278911,,
larry speakes,7,NER,,,
nearly every,7,Gensim,17.754843235659166,,
hawley hale,7,Gensim,1379.517819706499,,
having trouble,7,Gensim,87.69056503198294,,
press conference,7,Gensim,31.212883028175696,,
lend each,7,Gensim,51.40859375,,
previous day,7,Gensim,12.695439110973917,,
relatively cheap,7,Gensim,191.733682983683,,
french industry,7,Gensim,10.12104712686108,,
private investors,7,Gensim,13.232585263835263,,
long island,7,NER,,,
radio station,7,Gensim,169.3335048893464,,
epa officials,7,Gensim,19.268814055636895,,
note issue,7,Gensim,42.896349413298566,,
investors service,7,Gensim,13.807915057915057,,
encouraged buying,7,Gensim,124.86337760910816,,
look especially,7,Gensim,38.66216216216216,,
june delivery,7,Gensim,16.9111562283159,,
nuclear energy,7,Gensim,15.047220507191696,,
optimism about,7,Gensim,20.52367288378766,,
not surprisingly,7,Gensim,37.6533531700618,,
skeptical about,7,Gensim,17.445121951219512,,
shearson lehman,7,Gensim,2410.3663003663005,,
lumpur malaysia,7,Gensim,668.729674796748,,
jardine matheson,7,NER,,,
itt corp.,7,NER,,,
settled at,7,Gensim,10.919847328244275,,
electric power,7,Gensim,20.653797865662273,,
office space,7,Gensim,48.37388811291627,,
oil rich,7,Gensim,24.742620793382212,,
lower court,7,Gensim,12.863202752365314,,
shell group,7,Gensim,46.688661841918545,,
sir adam,7,Gensim,416.4746835443038,,
jr. chairman,7,Gensim,39.09863339275104,,
emerged from,7,Gensim,12.306066726511071,,
labor force,7,Gensim,22.304589519354618,,
ernst & whinney,7,NER,,,
shearson/american express,7,NER,,,
exchange composite,7,Gensim,53.65541422048271,,
jeff mondschein,7,NER,,,
energy department,7,Gensim,17.973068939145634,,
short supply,7,Gensim,23.27250221043324,,
other factors,7,Gensim,14.15909971166674,,
observers believe,7,Gensim,74.22786238014665,,
labor costs,7,Gensim,29.639655871357146,,
internal revenue,7,Gensim,74.77613636363637,,
king hussein,7,Gensim,1198.5974499089252,,
investments ltd.,7,Gensim,28.11132946001367,,
offshore banking,7,Gensim,71.55611135276207,,
executive committee,7,Gensim,11.027819674878499,,
side effects,7,Gensim,117.25409836065575,,
interbank market,7,Gensim,25.704296875,,
setting up,7,Gensim,10.269363422132747,,
john paul ii,7,NER,,,
entry into,7,Gensim,39.1498096144693,,
shell oil,7,Gensim,38.3937219207655,,
small number,7,Gensim,12.339990623534927,,
small car,7,Gensim,26.442837050431987,,
ended jan.,7,Gensim,77.87337278106509,,
export import,7,Gensim,38.04521276595745,,
broad based,6,Gensim,16.404816513761467,,
harris upham,6,Gensim,1827.861111111111,,
tv movies,6,Gensim,30.852869467366844,,
two counts,6,Gensim,12.2074428613832,,
bristol myers,6,Gensim,3916.845238095238,,
british air's,6,NER,,,
tv viewers,6,Gensim,30.852869467366844,,
turning point,6,Gensim,44.8005174291939,,
hang seng,6,NER,,,
turns out,6,Gensim,15.627196732212408,,
breaks down,6,Gensim,40.744891640866875,,
prices tumbled,6,Gensim,52.07581513137069,,
angeles times,6,Gensim,11.520133053221288,,
harvard university,6,NER,,,
previously reported,6,Gensim,18.571630164822757,,
bishop baldwin's,6,NER,,,
president shagari,6,Gensim,19.535387721173258,,
heating up,6,Gensim,13.606906534325889,,
advanced developing,6,Gensim,70.3925973470261,,
heart attack,6,Gensim,73.6216155739539,,
u.s.-china relations,6,Gensim,67.14591836734694,,
presidential candidates,6,Gensim,29.799384113757814,,
yesterday grains,6,Gensim,29.529258660922636,,
blue collar,6,Gensim,2284.8263888888887,,
presidential elections,6,Gensim,14.426685959835131,,
last resort,6,Gensim,15.556264775413712,,
bolstered by,6,Gensim,11.14247493904091,,
